---------- Begin SLURM Prolog ----------
Job ID:        7313753
Username:      sportega
Accountname:   lc_an2
Name:          c
Partition:     main
Nodelist:      hpc3888
TasksPerNode:  16
CPUsPerTask:   Default[1]
TMPDIR:        /tmp/7313753.main
SCRATCHDIR:    /staging/scratch/7313753
Cluster:       uschpc
HSDA Account:  false
---------- 2020-05-12 05:34:40 ---------
LAMMPS (7 Aug 2019)
OMP_NUM_THREADS environment is not set. Defaulting to 1 thread. (../comm.cpp:93)
  using 1 OpenMP thread(s) per MPI task
using multi-threaded neighbor list subroutines
Reading restart file ...
  restart file = 7 Aug 2019, LAMMPS = 7 Aug 2019
  restoring atom style full from restart
  orthogonal box = (0 0 0) to (150 150 288.378)
  1 by 1 by 16 MPI processor grid
  restoring pair style lj/cut/tip4p/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  5084 atoms
  976 bonds
  488 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:   0          0          0         
  special bond factors coul: 0          0          0         
  2 = max # of 1-2 neighbors
  1 = max # of 1-3 neighbors
  1 = max # of 1-4 neighbors
  2 = max # of special neighbors
  special bonds CPU = 0.000956059 secs
  read_restart CPU = 0.057318 secs
1464 atoms in group 5Water_atoms
3620 atoms in group 6CNT_atoms
976 atoms in group 8Hydrogen
488 atoms in group 7Oxygen
Finding SHAKE clusters ...
  0 = # of size 2 clusters
  0 = # of size 3 clusters
  0 = # of size 4 clusters
  488 = # of frozen angles
  find clusters CPU = 0.000634909 secs
PPPM initialization ...
  extracting TIP4P info from pair style
  using 12-bit tables for long-range coulomb (../kspace.cpp:323)
  G vector (1/distance) = 0.243104
  grid = 64 64 108
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00402049
  estimated relative force accuracy = 1.21076e-05
  using double precision KISS FFT
  3d grid and FFT values/proc = 61893 28672
No /omp style for force computation currently active
Neighbor list info ...
  update every 1 steps, delay 10 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.3154
  ghost atom cutoff = 12.3154
  binsize = 6.1577, bins = 25 25 47
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/tip4p/long, perpetual
      attributes: half, newton on, omp
      pair build: half/bin/newton/omp
      stencil: half/bin/3d/newton
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 3000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 17.19 | 17.65 | 17.93 Mbytes
PotEng KinEng TotEng c_ke_H2O c_ke_CNT c_pe_sumH2O c_pe_sumCNT Temp c_temwater c_temcnt Press Pxx Pzz E_coul E_long Step 
   -5872.781    778.65995    -5094.121    778.65995            0   -5378.5561   -494.22487    56.849679    267.92233            0    59.338155    75.293352    26.231021    34417.059    -41263.83  4534000 
  -5851.5403    785.14045   -5066.3999    785.14045            0   -5360.1922   -491.34817    57.322819    270.15216            0    60.153059    81.042031     20.44826    34418.632   -41264.822  4536000 
  -5862.7169    802.39874   -5060.3181    802.39874            0   -5371.2707   -491.44619     58.58284    276.09041            0     58.73056    76.898477    20.178242    34446.293    -41263.78  4538000 
   -5932.935    800.05081   -5132.8842    800.05081            0   -5437.0543    -495.8807    58.411418    275.28253            0    58.088258    75.138952    23.362617    34365.616   -41266.655  4540000 
   -5869.575    783.33609   -5086.2389    783.33609            0   -5375.7095   -493.86552    57.191083    269.53131            0    58.458457    70.603792    23.668156    34453.578   -41262.917  4542000 
   -5859.049    778.49548   -5080.5536    778.49548            0    -5378.134     -480.915    56.837671    267.86574            0    57.890702     77.21618     23.51358    34486.734   -41264.177  4544000 
  -5893.9003    811.84846   -5082.0518    811.84846            0   -5409.0128   -484.88746     59.27276    279.34188            0    57.969277      75.8166    24.110991    34435.573   -41264.173  4546000 
  -5914.5759    813.68399   -5100.8919    813.68399            0   -5433.1467    -481.4292    59.406772    279.97345            0    58.341609     75.32466    22.291498    34397.562   -41263.789  4548000 
  -5839.0441     793.6122   -5045.4319     793.6122            0   -5347.8304   -491.21365    57.941338    273.06713            0    60.133059    80.369706    20.988169    34431.193   -41264.642  4550000 
  -5826.7643     776.3239   -5050.4404     776.3239            0   -5340.9601   -485.80423    56.679125    267.11854            0    57.727035     71.96603    21.174248    34537.759   -41262.989  4552000 
  -5877.3195      760.906   -5116.4135      760.906            0   -5374.8645   -502.45503     55.55347    261.81353            0    58.066689    74.848919     23.94123    34438.632    -41265.33  4554000 
  -5848.9392    730.41753   -5118.5216    730.41753            0   -5355.2008    -493.7384    53.327518    251.32302            0     58.56733    76.568257    23.714003    34464.817   -41265.258  4556000 
  -5831.2282    792.64216    -5038.586    792.64216            0   -5346.1747   -485.05348    57.870516    272.73335            0     57.54245    76.735142    21.553722    34534.234   -41265.047  4558000 
  -5875.8256    777.56579   -5098.2598    777.56579            0   -5385.2785   -490.54717    56.769795    267.54586            0    59.549339    75.828859    25.989863    34404.952   -41262.462  4560000 
  -5876.4161      774.284   -5102.1322      774.284            0   -5382.5511   -493.86502    56.530193    266.41665            0    58.749303    76.746806    27.169781    34435.895   -41265.731  4562000 
  -5830.8606    770.36262   -5060.4979    770.36262            0   -5343.3545    -487.5061    56.243894    265.06738            0    58.906322    71.672959    26.467752    34501.914   -41261.557  4564000 
  -5886.2133    770.80894   -5115.4044    770.80894            0   -5385.1326   -501.08073     56.27648    265.22095            0    58.025435    72.842013    24.250737    34435.805   -41264.561  4566000 
  -5873.6436    770.67076   -5102.9729    770.67076            0   -5381.3555   -492.28818    56.266391     265.1734            0    59.796338    83.320644    23.173272    34396.395    -41264.35  4568000 
  -5862.4157    736.25735   -5126.1584    736.25735            0   -5372.8646   -489.55118    53.753881    253.33239            0    57.857837    77.685027    23.827639    34472.851   -41263.977  4570000 
  -5812.7198    776.86386    -5035.856    776.86386            0    -5336.337   -476.38282    56.718548    267.30433            0     60.12546    76.526819    25.721717    34483.823   -41264.615  4572000 
  -5888.6386    808.79095   -5079.8476    808.79095            0   -5401.7184   -486.92016    59.049533    278.28985            0    59.133847    76.746984    24.252142    34402.585   -41265.486  4574000 
  -5844.0089    775.90934   -5068.0996    775.90934            0   -5348.7512   -495.25773    56.648858     266.9759            0    60.624547    77.978609    22.752488    34412.077   -41263.871  4576000 
  -5874.0406    756.05176   -5117.9888    756.05176            0   -5396.7798    -477.2608    55.199064    260.14328            0    57.675344    72.483658    26.878022    34468.542     -41265.6  4578000 
  -5883.9327    735.81546   -5148.1173    735.81546            0    -5381.848   -502.08475    53.721619    253.18035            0    58.284861    75.655842    22.761555     34424.43   -41264.635  4580000 
  -5854.8883    795.98091   -5058.9074    795.98091            0   -5363.0621   -491.82625    58.114276    273.88215            0    59.470433    76.163057     24.27273    34434.148   -41265.073  4582000 
  -5862.9306    790.59862    -5072.332    790.59862            0   -5366.8341   -496.09651    57.721318    272.03021            0    59.521157    73.361533    29.541301    34424.082   -41263.228  4584000 
  -5862.6598    767.49564   -5095.1642    767.49564            0   -5370.4676   -492.19219    56.034577    264.08091            0     58.15904    73.590706    25.652056    34473.803   -41264.752  4586000 
  -5855.4341    790.02302   -5065.4111    790.02302            0   -5368.9627    -486.4714    57.679293    271.83215            0    57.455184    78.465916    22.626012    34500.651   -41262.428  4588000 
  -5873.1534    780.00251   -5093.1509    780.00251            0   -5382.8185   -490.33495    56.947699    268.38429            0    59.664914    76.082837    24.135292    34411.994   -41264.074  4590000 
   -5819.207    769.34311   -5049.8639    769.34311            0   -5333.7163   -485.49076     56.16946    264.71658            0    58.645054    77.191784    22.589316    34510.872   -41263.219  4592000 
  -5858.4675    785.91855   -5072.5489    785.91855            0   -5364.1503   -494.31713    57.379627    270.41988            0     57.92892    75.641221    23.020416    34478.636   -41261.966  4594000 
  -5874.2282    795.53603   -5078.6921    795.53603            0   -5374.2192     -500.009    58.081796    273.72908            0    58.314573    73.423285    24.801922    34442.141   -41264.439  4596000 
  -5848.3626    758.40418   -5089.9584    758.40418            0   -5358.5702    -489.7924    55.370813     260.9527            0    58.046316    73.719744    22.073842    34478.614   -41262.643  4598000 
  -5866.4647    804.68347   -5061.7812    804.68347            0   -5373.1208   -493.34392    58.749647    276.87654            0    59.697747    75.766947    23.104777    34414.987   -41264.727  4600000 
  -5830.6055    753.27214   -5077.3334    753.27214            0   -5335.9578   -494.64767    54.996124    259.18686            0    58.196623    74.026743    24.537871    34512.511   -41264.301  4602000 
  -5828.9379    760.29903   -5068.6388    760.29903            0   -5341.2589   -487.67892    55.509155    261.60469            0    60.186288    79.892182    25.993167     34457.88   -41262.619  4604000 
  -5845.7986    787.14916   -5058.6494    787.14916            0   -5359.7177   -486.08089    57.469474    270.84332            0    60.639679    78.446187    26.432227    34414.037   -41265.984  4606000 
  -5821.1069    797.54298   -5023.5639    797.54298            0   -5333.1664   -487.94054    58.228323    274.41963            0    60.541558     77.74675    24.837565    34447.513   -41261.589  4608000 
  -5889.1005      787.001   -5102.0995      787.001            0   -5398.7343   -490.36614    57.458656    270.79233            0    58.754991    77.323869    22.862826    34412.456   -41263.308  4610000 
  -5861.8629    801.02508   -5060.8378    801.02508            0   -5373.9394   -487.92351    58.482549    275.61776            0    59.508243    79.143083    23.409264    34428.703   -41266.485  4612000 
  -5861.5592    794.08317    -5067.476    794.08317            0    -5379.874   -481.68518    57.975723    273.22918            0     59.59986     75.49054    26.020883     34434.36   -41264.224  4614000 
  -5844.4547    786.68247   -5057.7723    786.68247            0   -5350.0758   -494.37891    57.435401    270.68273            0    58.673927     80.91286    21.739531    34469.518   -41264.673  4616000 
  -5832.2755    800.52095   -5031.7545    800.52095            0   -5337.5331   -494.74236    58.445743     275.4443            0    60.701406    78.028023    24.557686     34421.63   -41265.987  4618000 
  -5890.3271    806.36016   -5083.9669    806.36016            0   -5403.1404   -487.18669    58.872062    277.45346            0    58.447006    76.639334    20.350228    34417.871    -41265.28  4620000 
  -5899.5793    787.44716   -5112.1322    787.44716            0   -5412.3521   -487.22717     57.49123    270.94585            0    59.176912    74.931602    25.207757    34380.587   -41265.662  4622000 
  -5885.8665    783.13503   -5102.7315    783.13503            0   -5385.1073    -500.7592    57.176404    269.46213            0    59.042101    73.757717    27.857728     34400.44   -41263.542  4624000 
  -5790.1058    768.53533   -5021.5705    768.53533            0   -5302.4823    -487.6235    56.110484    264.43864            0    61.724114    80.359801    27.770451    34458.226   -41261.516  4626000 
  -5878.9244    756.41532    -5122.509    756.41532            0    -5395.756   -483.16839    55.225607    260.26837            0    59.585821    77.989958    25.654288    34394.897   -41265.539  4628000 
  -5829.3942    765.94337   -5063.4509    765.94337            0   -5339.5666   -489.82767    55.921246     263.5468            0    61.637865    78.729467    27.539237    34410.288   -41260.838  4630000 
  -5890.4683    786.15187   -5104.3164    786.15187            0   -5406.0315   -484.43681    57.396662    270.50017            0    60.767704    78.570276    23.955613    34348.982   -41264.742  4632000 
  -5876.5476     781.2929   -5095.2547     781.2929            0   -5384.0747    -492.4729     57.04191    268.82828            0    59.354426    79.999921    23.227812    34400.509   -41264.847  4634000 
  -5897.1126    782.99487   -5114.1177    782.99487            0   -5407.9982   -489.11432     57.16617     269.4139            0    56.648222    74.523183    23.173087    34463.658   -41264.001  4636000 
   -5844.794     825.9499   -5018.8441     825.9499            0   -5358.9561   -485.83796    60.302301    284.19392            0    59.429084    78.624401    25.426285    34454.766    -41263.08  4638000 
  -5870.2574    796.17244   -5074.0849    796.17244            0   -5383.5531   -486.70424     58.12826    273.94806            0    59.249739    78.896366    20.740809    34430.618   -41265.107  4640000 
  -5858.6851    789.51484   -5069.1703    789.51484            0   -5368.4551   -490.23001    57.642191     271.6573            0    59.164549    81.362204    21.695586    34444.794   -41263.385  4642000 
  -5902.9697    783.55041   -5119.4192    783.55041            0   -5412.1914   -490.77824     57.20673    269.60505            0    58.353689    77.285707    23.200844    34413.387   -41263.904  4644000 
  -5891.3226    795.47226   -5095.8503    795.47226            0   -5402.4658   -488.85679     58.07714    273.70714            0    56.599126    76.001195    20.704991    34471.876   -41267.115  4646000 
  -5872.0104    799.42662   -5072.5838    799.42662            0   -5380.1147   -491.89566    58.365846    275.06776            0    59.257121    74.097748    25.866758    34428.391    -41264.17  4648000 
  -5895.4427    782.04539   -5113.3973    782.04539            0   -5395.8711    -499.5716    57.096849     269.0872            0    59.309797    76.354239    24.419388    34382.501    -41265.25  4650000 
  -5861.0132    784.15528   -5076.8579    784.15528            0   -5362.9646   -498.04859    57.250891    269.81317            0    58.492538    74.877642    25.619468    34455.683   -41264.023  4652000 
  -5878.7278    773.11386   -5105.6139    773.11386            0   -5384.9105   -493.81731    56.444762    266.01403            0    58.998631    75.630634    25.462498    34419.807   -41263.878  4654000 
  -5925.3136    799.41657    -5125.897    799.41657            0   -5424.7696   -500.54393    58.365113     275.0643            0    57.724917    76.711777    21.196014    34382.691   -41265.416  4656000 
  -5864.8933    782.96905   -5081.9242    782.96905            0   -5379.0077   -485.88557    57.164285    269.40502            0     58.63219     77.25671    26.191927    34455.053   -41262.956  4658000 
  -5866.4463     790.0161   -5076.4302     790.0161            0   -5390.4162   -476.03015    57.678788    271.82977            0    57.863674    75.654654    18.941942    34475.411   -41267.128  4660000 
  -5879.2651     770.8169   -5108.4482     770.8169            0   -5398.8806    -480.3845    56.277061    265.22369            0    57.773021    78.134586    24.507934    34463.195   -41262.902  4662000 
  -5857.7882    794.78009   -5063.0082    794.78009            0    -5372.252   -485.53624    58.026605    273.46897            0    59.521549    77.922555    27.814394    34445.373   -41266.208  4664000 
  -5822.1692    796.46156   -5025.7076    796.46156            0   -5336.3908   -485.77843    58.149369    274.04754            0    61.372793    80.430778    25.886549    34433.218   -41264.155  4666000 
  -5901.3729    789.23529   -5112.1376    789.23529            0   -5411.8127   -489.56017    57.621781    271.56111            0    57.290949    76.784086    22.459651    34442.423   -41262.414  4668000 
   -5877.775     788.6286   -5089.1464     788.6286            0   -5388.6338   -489.14119    57.577487    271.35236            0    59.542352    75.790283    23.581914    34401.971   -41266.295  4670000 
  -5883.8616    802.05029   -5081.8114    802.05029            0   -5386.5861   -497.27551    58.557399    275.97051            0    59.051253    76.340833    20.880421    34414.621   -41265.978  4672000 
  -5861.1621    801.45721   -5059.7049    801.45721            0   -5364.3736   -496.78842    58.514099    275.76645            0     59.36685    76.904969    24.604931    34432.351   -41263.645  4674000 
  -5843.1923    795.37707   -5047.8153    795.37707            0   -5350.5904    -492.6019     58.07019    273.67438            0    60.024294    76.733593     27.05537    34446.503   -41263.869  4676000 
   -5873.244    812.05701    -5061.187    812.05701            0   -5382.9272   -490.31683    59.287987    279.41364            0     59.79527    76.514757    26.719324    34410.339   -41266.086  4678000 
  -5869.8149    777.20469   -5092.6102    777.20469            0   -5383.9163   -485.89862    56.743432    267.42161            0    59.152788    79.286298    22.671312    34430.729   -41267.062  4680000 
  -5841.4953    782.03331    -5059.462    782.03331            0   -5340.0129   -501.48248    57.095967    269.08305            0    58.224521    71.792867    28.661946    34497.328   -41266.125  4682000 
  -5883.2375     811.9769   -5071.2606     811.9769            0   -5384.1767    -499.0608    59.282138    279.38608            0     59.17205    78.279535    23.751997    34401.138   -41264.308  4684000 
  -5859.6273    809.76928    -5049.858    809.76928            0   -5367.3969   -492.23035     59.12096    278.62647            0    59.180048    77.312437    22.863445    34443.053   -41264.515  4686000 
  -5844.8518    788.32254   -5056.5292    788.32254            0   -5342.7576   -502.09413    57.555142    271.24705            0    58.643768    75.239697     26.88593    34475.084   -41261.606  4688000 
  -5877.1068    820.74648   -5056.3603    820.74648            0   -5382.6312   -494.47559    59.922401    282.40352            0     60.08415    72.503416    29.001873    34398.873   -41264.696  4690000 
  -5888.5291    756.79017    -5131.739    756.79017            0   -5397.3039   -491.22521    55.252975    260.39735            0    58.873654    78.169717    23.582186    34405.456   -41265.309  4692000 
  -5839.7115    775.27461   -5064.4369    775.27461            0   -5355.5063   -484.20524    56.602517     266.7575            0    58.520485    77.439276    26.444044    34498.796   -41264.384  4694000 
  -5861.3302    791.49124   -5069.8389    791.49124            0   -5364.5258   -496.80439    57.786487    272.33734            0    58.869744    74.921758    27.580668    34453.621   -41265.258  4696000 
  -5910.9024    774.80691   -5136.0955    774.80691            0   -5420.4938   -490.40864    56.568371    266.59658            0      57.7484    80.333585    17.921763    34411.256   -41263.885  4698000 
  -5886.7431    818.97812    -5067.765    818.97812            0   -5396.2069   -490.53624    59.793294    281.79506            0    58.850687    75.389159    24.559422    34424.525   -41266.105  4700000 
  -5826.6168    773.65724   -5052.9596    773.65724            0   -5350.4321   -476.18473    56.484433      266.201            0    59.375739    74.744073     24.61942    34487.314   -41263.799  4702000 
  -5861.0419    787.76859   -5073.2733    787.76859            0   -5369.0749   -491.96697    57.514698    271.05645            0    59.192374    79.047808    24.335992    34443.536     -41261.7  4704000 
  -5907.4503    777.13671   -5130.3136    777.13671            0   -5418.6933   -488.75703    56.738468    267.39822            0    57.339563    73.552008    24.936248    34434.051   -41264.469  4706000 
  -5901.8558    773.36492   -5128.4908    773.36492            0   -5412.8004   -489.05536    56.463091    266.10042            0    58.147389    75.146973    23.175343    34407.082   -41266.514  4708000 
   -5924.381    812.78694    -5111.594    812.78694            0   -5432.4735   -491.90743    59.341278    279.66479            0    57.889009    76.583426    21.623362    34389.447   -41267.927  4710000 
  -5842.1681    804.64321   -5037.5249    804.64321            0   -5351.1527   -491.01546    58.746708    276.86269            0    59.823658    77.439475    23.732632     34455.69   -41265.538  4712000 
  -5884.3914    777.10775   -5107.2837    777.10775            0   -5389.4743   -494.91711    56.736354    267.38825            0    59.425619    76.890213    24.286519    34391.977   -41266.434  4714000 
  -5852.0042     802.6911   -5049.3131     802.6911            0   -5359.8591   -492.14516    58.604185    276.19101            0    59.489284     74.34833    25.136241    34458.161   -41263.684  4716000 
  -5902.9228    825.09696   -5077.8258    825.09696            0   -5422.9062   -480.01659    60.240029    283.90044            0    56.917464    75.034971    19.209761    34457.376   -41264.668  4718000 
  -5894.4153     798.4689   -5095.9464     798.4689            0   -5401.5257   -492.88966    58.295924    274.73823            0    59.141906    74.761696     27.23485    34392.593   -41263.694  4720000 
   -5871.427    776.11762   -5095.3094    776.11762            0    -5374.577   -496.84994    56.664065    267.04757            0    59.785979    77.480449    25.866706     34408.92   -41263.624  4722000 
  -5872.0134    778.99541    -5093.018    778.99541            0   -5386.8241   -485.18934    56.874171    268.03776            0    60.188544    81.096358    22.922413     34391.17   -41267.737  4724000 
  -5895.1013     753.2074   -5141.8939     753.2074            0   -5396.1869   -498.91435    54.991398    259.16459            0     58.67925    73.476695    29.670231    34419.145   -41264.001  4726000 
   -5890.655    788.88131   -5101.7737    788.88131            0   -5391.2118   -499.44317    57.595937    271.43931            0    59.554038    78.536379    26.223476    34383.409    -41265.78  4728000 
  -5886.9657    750.27372   -5136.6919    750.27372            0   -5397.9317   -489.03399    54.777211    258.15516            0    60.407369    79.382844    22.374561     34358.26   -41266.137  4730000 
  -5863.2409    792.33917   -5070.9017    792.33917            0    -5375.555   -487.68584    57.848394     272.6291            0    58.391128    76.665815    23.649089    34465.965   -41266.184  4732000 
  -5869.8417    765.19707   -5104.6447    765.19707            0   -5373.7119   -496.12987    55.866759    263.29001            0    59.507681    76.447448    23.934775    34417.766   -41265.722  4734000 
  -5871.8997    802.50535   -5069.3943    802.50535            0   -5370.3776   -501.52209    58.590624    276.12709            0    59.630214    77.460371    26.266253    34412.128   -41264.563  4736000 
  -5882.0616    782.25649   -5099.8051    782.25649            0   -5388.5076     -493.554    57.112262    269.15984            0    59.878626    77.597116    23.588639    34382.622   -41264.076  4738000 
  -5884.4758    821.28632   -5063.1895    821.28632            0   -5398.3838   -486.09201    59.961815    282.58927            0     60.72357    81.076263    23.375274     34369.36   -41265.175  4740000 
  -5890.9708    777.31352   -5113.6573    777.31352            0    -5398.798   -492.17281    56.751377    267.45906            0    59.826004    76.823854    21.230403    34375.681   -41265.314  4742000 
  -5863.0892    826.21741   -5036.8718    826.21741            0   -5374.3276   -488.76158    60.321832    284.28597            0    57.707422    75.365043    23.322471     34491.22     -41266.1  4744000 
  -5888.2052     782.0761   -5106.1291     782.0761            0   -5395.7886   -492.41658    57.099092    269.09777            0    58.273966    77.792659    22.405448    34432.996   -41265.301  4746000 
  -5858.0557    820.33474    -5037.721    820.33474            0   -5377.2318   -480.82394    59.892341    282.26185            0    59.349048    77.836642    24.135766    34444.623    -41264.05  4748000 
  -5854.8758    814.29426   -5040.5816    814.29426            0   -5375.3488   -479.52706    59.451327    280.18343            0    58.256931    74.671783    23.675119    34483.143   -41266.921  4750000 
  -5913.8422    734.46069   -5179.3815    734.46069            0   -5415.0387   -498.80352    53.622708     252.7142            0    57.709751    71.832788    23.751386    34400.483   -41267.325  4752000 
  -5870.5136    775.93048   -5094.5831    775.93048            0   -5390.3296   -480.18397    56.650402    266.98317            0    57.987979     76.33144    18.789091    34469.159   -41263.591  4754000 
   -5941.968    775.36169   -5166.6063    775.36169            0   -5442.1557   -499.81224    56.608875    266.78747            0    58.298309    76.460229    20.918467    34337.664   -41266.427  4756000 
  -5861.3881     793.5254   -5067.8627     793.5254            0   -5373.0524    -488.3357    57.935001    273.03726            0    59.352836    75.256262    27.205933    34436.359   -41263.188  4758000 
  -5923.3033    785.14525    -5138.158    785.14525            0   -5431.3891   -491.91411    57.323169     270.1538            0    59.410212    76.393893    25.395825    34337.417   -41266.267  4760000 
  -5863.9983    795.11689   -5068.8814    795.11689            0   -5368.2401   -495.75825    58.051195    273.58486            0     58.19124    75.823415    21.199339    34458.803   -41263.778  4762000 
  -5911.9284     772.3036   -5139.6249     772.3036            0   -5423.4459    -488.4825    56.385604    265.73523            0    58.613812     77.38738     20.61251    34383.386     -41266.5  4764000 
  -5884.2818    778.93362   -5105.3482    778.93362            0   -5388.0945   -496.18734     56.86966     268.0165            0    58.908438    76.817192    25.657254    34408.707   -41264.968  4766000 
   -5899.856    800.97596     -5098.88    800.97596            0   -5388.0661   -511.78983    58.478963    275.60086            0    58.945434    75.255635    23.385776     34375.93   -41267.727  4768000 
  -5863.9376    775.50135   -5088.4363    775.50135            0   -5373.8345   -490.10308    56.619071    266.83552            0    61.289048    81.268048    27.187889    34372.476   -41264.717  4770000 
  -5875.9021    785.27102   -5090.6311    785.27102            0   -5398.2963   -477.60579    57.332352    270.19708            0    58.228975    75.422574    21.773577    34447.951   -41266.876  4772000 
  -5860.4035    773.38978   -5087.0137    773.38978            0   -5367.3423   -493.06112    56.464906    266.10897            0     59.01911    76.874211    25.698702    34447.817   -41264.196  4774000 
  -5872.6988    799.20147   -5073.4974    799.20147            0   -5381.4728   -491.22608    58.349409    274.99029            0    59.144189    75.287111    23.545411    34429.769   -41264.977  4776000 
  -5881.4422    780.65677   -5100.7854    780.65677            0   -5388.8409   -492.60128    56.995467     268.6094            0    58.533853    74.019031    26.083801    34431.493   -41264.839  4778000 
  -5921.1433    805.12823   -5116.0151    805.12823            0   -5426.3071   -494.83622    58.782119    277.02958            0    57.507102    74.570519    19.269412    34407.221   -41266.232  4780000 
  -5825.2664    737.53374   -5087.7326    737.53374            0   -5341.4117   -483.85469     53.84707    253.77157            0    59.825181    76.225757    25.897071    34474.503   -41263.216  4782000 
  -5884.8678    792.63949   -5092.2283    792.63949            0   -5395.7562   -489.11151    57.870321    272.73244            0    60.332849    77.742015    25.618687    34374.524   -41264.513  4784000 
  -5891.5694    770.89833   -5120.6711    770.89833            0   -5404.4256   -487.14383    56.283007    265.25171            0    57.415315    80.657193    17.978491    34447.509   -41267.008  4786000 
  -5862.1209    800.62681   -5061.4941    800.62681            0   -5381.2702   -480.85071    58.453472    275.48072            0    57.947107    77.501008    20.445117    34487.979   -41265.136  4788000 
  -5891.7719    793.78881   -5097.9831    793.78881            0   -5399.7643   -492.00755    57.954232    273.12789            0    60.825837    79.062985    25.807984    34337.104   -41265.978  4790000 
  -5896.4164    796.76163   -5099.6547    796.76163            0   -5405.9012   -490.51516    58.171277    274.15079            0    57.808624      75.7481     25.01585     34433.98   -41264.715  4792000 
   -5884.202    784.89835   -5099.3037    784.89835            0   -5395.5035   -488.69847    57.305142    270.06885            0    60.242189    77.279008    25.314321    34381.223   -41264.666  4794000 
  -5891.0172    802.78711   -5088.2301    802.78711            0   -5399.1938   -491.82333    58.611195    276.22404            0    58.474027    77.128218    24.665654    34405.566   -41266.435  4796000 
  -5906.4846    770.26658    -5136.218    770.26658            0   -5419.9995   -486.48507    56.236882    265.03433            0    57.846426    75.077149    22.323118    34416.504   -41265.448  4798000 
  -5853.9612    782.03801   -5071.9232    782.03801            0   -5368.9999   -484.96132     57.09631    269.08466            0    59.189646    78.943788    19.062513    34453.469   -41265.429  4800000 
  -5929.7775    804.24017   -5125.5374    804.24017            0   -5444.5321   -485.24538    58.717282    276.72401            0    57.570627     75.26709    22.886799    34403.341   -41264.426  4802000 
  -5840.3071    786.11038   -5054.1968    786.11038            0   -5361.9141   -478.39308    57.393632    270.48589            0    58.586273    79.919569    19.954161    34490.195   -41264.323  4804000 
  -5828.2727    773.37223   -5054.9005    773.37223            0    -5337.998   -490.27473    56.463625    266.10293            0    59.158354    76.842437    25.507493    34491.774   -41265.576  4806000 
  -5863.3982    791.48253   -5071.9157    791.48253            0    -5369.585   -493.81317    57.785851    272.33435            0    60.000042     77.89355    29.118435    34407.616   -41263.046  4808000 
  -5893.1991    784.84383   -5108.3553    784.84383            0   -5390.4497   -502.74941    57.301162    270.05009            0    60.256014    77.862718    27.033024    34348.109   -41265.365  4810000 
  -5878.8195    767.85512   -5110.9644    767.85512            0   -5382.7158   -496.10372    56.060822    264.20459            0    58.947489    75.777782    25.330677    34423.856   -41264.846  4812000 
  -5872.2454    802.68296   -5069.5624    802.68296            0   -5380.1013    -492.1441    58.603591    276.18821            0    59.134584    80.108143    22.464348    34434.614   -41265.578  4814000 
  -5874.0743    750.82308   -5123.2512    750.82308            0   -5383.7382   -490.33606     54.81732    258.34419            0    59.039082    79.186686    25.841946    34425.869   -41266.687  4816000 
  -5827.1647    785.65123   -5041.5135    785.65123            0   -5334.7282   -492.43656     57.36011     270.3279            0    58.879085    75.396136      27.1094    34499.715   -41264.699  4818000 
  -5903.4862    797.28632   -5106.1999    797.28632            0   -5421.4065   -482.07973    58.209584    274.33132            0     58.05449     77.57745    21.125973    34418.777   -41266.099  4820000 
  -5881.5796    794.35867   -5087.2209    794.35867            0   -5390.0613   -491.51821    57.995837    273.32397            0    59.129915    75.585982    25.548192    34409.133   -41263.534  4822000 
  -5900.0719    760.06185   -5140.0101    760.06185            0   -5410.5696   -489.50237    55.491839    261.52308            0    58.805928    77.769807    21.802626    34387.181   -41266.226  4824000 
  -5901.6622    776.92483   -5124.7374    776.92483            0   -5417.1575   -484.50475    56.722999    267.32531            0    58.058563    76.680166    23.116509    34422.951   -41265.528  4826000 
  -5866.6023    792.77788   -5073.8244    792.77788            0   -5381.7451   -484.85721    57.880425    272.78005            0    59.540227    78.294665    22.038718    34422.551   -41263.364  4828000 
  -5861.0139    751.78412   -5109.2298    751.78412            0   -5373.6322    -487.3817    54.887485    258.67487            0    58.873854    75.228083    20.711602    34439.267   -41263.944  4830000 
   -5874.867    763.68814   -5111.1789    763.68814            0   -5400.7935   -474.07356    55.756593    262.77082            0    58.119206    74.792487    22.282791     34464.42   -41265.834  4832000 
  -5829.8245    771.77283   -5058.0516    771.77283            0   -5349.4352   -480.38922    56.346853     265.5526            0    60.144647    81.261832    21.804766    34463.324   -41265.769  4834000 
  -5877.5492    778.04271   -5099.5065    778.04271            0   -5384.6626   -492.88659    56.804615    267.70995            0    58.227668    75.147213    25.421697    34447.306    -41263.25  4836000 
  -5911.5108    770.77776    -5140.733    770.77776            0    -5416.939   -494.57179    56.274204    265.21022            0    58.150788    76.596653      21.9788    34392.844   -41265.492  4838000 
